Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
0,64,64,1,0.05,3,0.010420999955385923,0.013084030092430879,5.514785881371626,0.0,5.514785881371626
1,64,64,1,0.05,3,0.003259300021454692,0.013778616446342332,1.707253052474592,0.0,1.707253052474592
2,64,64,1,0.05,3,0.002393699949607253,0.014213401464716807,2.360635401140046,0.0,2.360635401140046
3,64,64,1,0.05,3,0.0020893998444080353,0.011804645876282886,1.4381067087253627,0.0,1.4381067087253627
4,64,64,1,0.05,3,0.0019027001690119505,0.013352078273749735,1.2167598933949468,0.0,1.2167598933949468
5,64,64,1,0.05,3,0.0019511999562382698,0.015229339294852779,1.6122913693738536,0.0,1.6122913693738536
6,64,64,1,0.05,3,0.0027362999971956015,0.01276366582223147,1.2730909100611871,0.0,1.2730909100611871
7,64,64,1,0.05,3,0.0021850999910384417,0.01379416241552004,0.8667988023041399,0.0,0.8667988023041399
8,64,64,1,0.05,3,0.0019169999286532402,0.014932625256998469,2.196828458398785,0.0,2.196828458398785
9,64,64,1,0.05,3,0.0019412999972701073,0.015923864371548607,3.6624214440644005,0.0,3.6624214440644005
0,64,64,1,0.01,8,0.007883600192144513,0.011391629604811302,5.456445078956053,0.058340802415573156,5.514785881371626
1,64,64,1,0.01,9,0.007041099946945906,0.011666246236284043,1.6323637483475981,0.0748893041269938,1.707253052474592
2,64,64,1,0.01,9,0.008502200013026595,0.013459684075218366,2.2746000650944174,0.08603533604562874,2.360635401140046
3,64,64,1,0.01,7,0.0053264000453054905,0.011438876703494725,1.4155768125638482,0.022529896161514573,1.4381067087253627
4,64,64,1,0.01,9,0.009439999936148524,0.011646972432063269,1.1656961603372924,0.05106373305765444,1.2167598933949468
5,64,64,1,0.01,8,0.006951499963179231,0.013326811825484012,1.50270898620978,0.10958238316407365,1.6122913693738536
6,64,64,1,0.01,9,0.011867700144648552,0.012465065508519377,1.2241312968141222,0.04895961324706488,1.2730909100611871
7,64,64,1,0.01,10,0.011348200030624866,0.010334133467994132,0.8164681058718991,0.05033069643224075,0.8667988023041399
8,64,64,1,0.01,8,0.007289799861609936,0.014229922740425342,2.132588444391381,0.06424001400740398,2.196828458398785
9,64,64,1,0.01,8,0.007291099987924099,0.01137472414270273,3.5869724526002598,0.07544899146414097,3.6624214440644005
0,64,64,1,0.005,13,0.011631099972873926,0.010524475748700971,5.365771894508026,0.1490139868636,5.514785881371626
1,64,64,1,0.005,12,0.010511899832636118,0.009168651814214685,1.4995827215091775,0.20767033096541443,1.707253052474592
2,64,64,1,0.005,14,0.016918000066652894,0.011213916367718624,2.1584764938503085,0.2021589072897374,2.360635401140046
3,64,64,1,0.005,13,0.012496000155806541,0.010554833190660171,1.3275710521570623,0.11053565656830044,1.4381067087253627
4,64,64,1,0.005,15,0.014625699957832694,0.009159726121745222,1.0658585559909164,0.15090133740403044,1.2167598933949468
5,64,64,1,0.005,14,0.012696699937805533,0.013287282761371592,1.3620030173553597,0.250288352018494,1.6122913693738536
6,64,64,1,0.005,13,0.013730200007557869,0.008875709383296515,1.1273873971860855,0.14570351287510164,1.2730909100611871
