Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
8,256,256,1,5e-07,351,1.2337908002082258,1.7881650999987397e-05,0.1615881719879022,1.8791835880791892,2.0407717600670914
9,256,256,1,5e-07,402,1.4953707000240684,3.685598147004816e-05,0.23615880772592002,3.540004051593144,3.776162859319064
0,256,256,1,1e-07,407,1.561505899997428,6.108591940166483e-06,0.05119690620360373,2.4747738041158103,2.525970710319414
1,256,256,1,1e-07,468,1.8910609998274595,1.2767256154237044e-05,0.278488395513401,6.5367762283935935,6.8152646239069945
2,256,256,1,1e-07,363,1.3800099999643862,3.8877899854929815e-06,0.01838651465244734,2.4761697233402353,2.4945562379926827
3,256,256,1,1e-07,461,1.7606533002108335,6.091932688207652e-06,0.06205596614280218,2.8688222861213077,2.93087825226411
4,256,256,1,1e-07,563,2.3723971999716014,1.274940807106939e-05,0.27960439084072775,6.159905896049233,6.439510286889961
5,256,256,1,1e-07,357,1.3422864000312984,4.624863292923206e-06,0.03323263241325014,2.127201133663895,2.160433766077145
6,256,256,1,1e-07,419,1.7447913000360131,7.45559693458072e-06,0.05745717743004697,3.889722313045386,3.947179490475433
7,256,256,1,1e-07,460,1.835127400001511,6.333607347475123e-06,0.06638024856020408,3.877571492649452,3.943951741209656
8,256,256,1,1e-07,424,1.5781346999574453,4.721023493095555e-06,0.049880210108039114,1.9908915499590523,2.0407717600670914
9,256,256,1,1e-07,402,1.5812735001090914,7.693713221819734e-06,0.05239959923151982,3.7237632600875443,3.776162859319064
0,256,256,1,5e-08,413,1.582653900142759,3.2049706110131443e-06,0.02810278425936996,2.497867926060044,2.525970710319414
1,256,256,1,5e-08,497,2.0226302999071777,6.380573042977927e-06,0.13943669905833822,6.675827924848656,6.8152646239069945
2,256,256,1,5e-08,373,1.44997139996849,1.94396323970579e-06,0.009268484541344879,2.485287753451338,2.4945562379926827
3,256,256,1,5e-08,477,1.8640471999533474,3.027465449895704e-06,0.03132587930350761,2.8995523729606023,2.93087825226411
4,256,256,1,5e-08,564,2.299699099967256,6.374722601801275e-06,0.1398026314112517,6.299707655478709,6.439510286889961
5,256,256,1,5e-08,408,1.5395116000436246,2.438754988764655e-06,0.017826605468321155,2.142607160608824,2.160433766077145
6,256,256,1,5e-08,394,1.610100399935618,3.727850815682908e-06,0.028728863751508626,3.9184506267239243,3.947179490475433
7,256,256,1,5e-08,464,1.8163411000277847,3.1668147593144624e-06,0.03319048878071085,3.9107612524289452,3.943951741209656
8,256,256,1,5e-08,421,1.6069691001903266,2.4321524981357756e-06,0.025949320624209626,2.0148224394428818,2.0407717600670914
9,256,256,1,5e-08,411,1.720287200063467,3.8469272209702005e-06,0.02665236958059758,3.7495104897384666,3.776162859319064
0,256,256,1,1e-08,438,1.7244120000395924,6.733150005305139e-07,0.005926945770224901,2.520043764549189,2.525970710319414
1,256,256,1,1e-08,479,2.056274199858308,1.2749456057038755e-06,0.0279607970649014,6.787303826842093,6.8152646239069945
2,256,256,1,1e-08,360,1.4555989000946283,3.9587102528514106e-07,0.001898596738995284,2.4926576412536874,2.4945562379926827
3,256,256,1,1e-08,466,1.90694719995372,6.128028964330276e-07,0.00635028231846313,2.924527969945647,2.93087825226411
4,256,256,1,1e-08,532,2.3720614998601377,1.2749471660772338e-06,0.02796058727200812,6.411549699617953,6.439510286889961
5,256,256,1,1e-08,366,1.5016316999681294,4.877801191068704e-07,0.0036336420596256858,2.1568001240175194,2.160433766077145
6,256,256,1,1e-08,399,1.6699519001413137,7.455778555437095e-07,0.005745811195691619,3.9414336792797413,3.947179490475433
7,256,256,1,1e-08,440,2.076862500049174,6.33364715785234e-07,0.006638155835398063,3.937313585374258,3.943951741209656
8,256,256,1,1e-08,435,1.863971299957484,5.008744131257403e-07,0.00562424118022653,2.035147518886865,2.0407717600670914
9,256,256,1,1e-08,406,1.7858386000152677,7.907051650952318e-07,0.005548120885219721,3.7706147384338444,3.776162859319064
0,256,256,1,5e-09,416,1.8313120999373496,3.366626518657573e-07,0.0029635197881621167,2.523007190531252,2.525970710319414
1,256,256,1,5e-09,499,2.156065700110048,6.374728679960084e-07,0.013980400362400225,6.801284223544594,6.8152646239069945
2,256,256,1,5e-09,364,1.725794699974358,1.9793622962026303e-07,0.0009493014815085132,2.493606936511174,2.4945562379926827
3,256,256,1,5e-09,457,1.8890693001449108,3.06402117906078e-07,0.0031751511138287114,2.927703101150281,2.93087825226411
4,256,256,1,5e-09,530,2.4703674998600036,6.37473717826631e-07,0.013980297225089089,6.425529989664872,6.439510286889961
5,256,256,1,5e-09,369,1.6107075999025255,2.5125025496751385e-07,0.001863786159785441,2.1585699799173597,2.160433766077145
6,256,256,1,5e-09,412,1.8856281000189483,3.7278944917725626e-07,0.002872908093497273,3.9443065823819357,3.947179490475433
7,256,256,1,5e-09,441,2.2141247000545263,3.166824620315367e-07,0.0033190815069774615,3.9406326597026786,3.943951741209656
8,256,256,1,5e-09,449,1.9232262999285012,2.5717990499718457e-07,0.002885123545908641,2.0378866365211827,2.0407717600670914
9,256,256,1,5e-09,413,1.7927861001808196,3.9535348836557127e-07,0.0027740699325020657,3.773388789386562,3.776162859319064
0,256,256,1,1e-09,421,1.8041213999968022,6.733336055213257e-08,0.0005927114165720226,2.525377998902842,2.525970710319414
1,256,256,1,1e-09,500,2.2995486999861896,1.2749456130070613e-07,0.0027960803604152318,6.812468543546579,6.8152646239069945
2,256,256,1,1e-09,363,1.6463421999942511,3.958736138030827e-08,0.00018986079413352286,2.494366377198549,2.4945562379926827
3,256,256,1,1e-09,480,2.101853800006211,6.128052021988489e-08,0.000635031739856462,2.9302432205242535,2.93087825226411
4,256,256,1,1e-09,552,2.5509417001158,1.2749472901030234e-07,0.0027960600054228735,6.436714226884538,6.439510286889961
5,256,256,1,1e-09,414,1.728297800058499,5.025036268167804e-08,0.00037276000166874823,2.1600610060754764,2.160433766077145
6,256,256,1,1e-09,409,1.8272808000911027,7.4558007857016e-08,0.0005745820261982004,3.9466049084492347,3.947179490475433
7,256,256,1,1e-09,444,1.9404503998812288,6.333650270917701e-08,0.0006638168648147591,3.9432879243448413,3.943951741209656
8,256,256,1,1e-09,439,1.8106962000019848,5.143655019967941e-08,0.000577030591288441,2.040194729475803,2.0407717600670914
9,256,256,1,1e-09,432,1.9787836000323296,7.907086516274753e-08,0.0005548154958328055,3.7756080438232313,3.776162859319064
