Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
7,64,64,1,5e-10,89,0.12047630012966692,7.613613819262843e-09,4.999612347122984e-06,0.8667938026917927,0.8667988023041399
8,64,64,1,5e-10,75,0.11274909996427596,8.896162702332067e-09,4.481551127089034e-06,2.196823976847658,2.196828458398785
9,64,64,1,5e-10,85,0.12560030003078282,1.1060600775547602e-08,7.21318873475596e-06,3.6624142308756658,3.6624214440644005
0,64,64,1,1e-10,115,0.19517989992164075,3.1418292308071916e-09,4.3185939837542264e-06,5.514781562777642,5.514785881371626
1,64,64,1,1e-10,96,0.14234749996103346,2.1051160224716536e-09,1.3847895321550396e-06,1.7072516676850598,1.707253052474592
2,64,64,1,1e-10,108,0.16800029994919896,2.792716082694602e-09,3.029689146671899e-06,2.360632371450899,2.360635401140046
3,64,64,1,1e-10,91,0.12609510007314384,1.6456814973253575e-09,7.402731092565062e-07,1.4381059684522535,1.4381067087253627
4,64,64,1,1e-10,124,0.16665209992788732,2.6371426535554132e-09,3.2567732006771877e-06,1.2167566366217462,1.2167598933949468
5,64,64,1,1e-10,94,0.12598679983057082,1.360513639248051e-09,6.183166694206932e-07,1.6122907510571842,1.6122913693738536
6,64,64,1,1e-10,93,0.1267530000768602,9.907683631849018e-10,3.478283951974248e-07,1.273090562232792,1.2730909100611871
7,64,64,1,1e-10,92,0.12424679985269904,1.5227206960621853e-09,9.999226567858344e-07,0.8667978023814831,0.8667988023041399
8,64,64,1,1e-10,79,0.1050360999070108,1.7792263287685905e-09,8.963104809467382e-07,2.196827562088304,2.196828458398785
9,64,64,1,1e-10,81,0.1130575998686254,2.2121108347872287e-09,1.4426381351739792e-06,3.6624200014262653,3.6624214440644005
0,64,64,1,5e-11,115,0.20689260005019605,1.5709222707382953e-09,2.1592991341634615e-06,5.514783722072492,5.514785881371626
1,64,64,1,5e-11,96,0.18500420008786023,1.0525606462807868e-09,6.923948208115149e-07,1.707252360079771,1.707253052474592
2,64,64,1,5e-11,108,0.21230689994990826,1.3963503929514953e-09,1.5148442455981126e-06,2.3606338862958003,2.360635401140046
3,64,64,1,5e-11,91,0.1952222001273185,8.228374821783735e-10,3.7013660958429284e-07,1.4381063385887531,1.4381067087253627
4,64,64,1,5e-11,124,0.2528015000279993,1.31857428795068e-09,1.628386589791475e-06,1.216758265008357,1.2167598933949468
5,64,64,1,5e-11,94,0.18406719993799925,6.80264004848663e-10,3.091582665426529e-07,1.612291060215587,1.6122913693738536
6,64,64,1,5e-11,93,0.18389250012114644,4.953850732403176e-10,1.7391423035029163e-07,1.2730907361469568,1.2730909100611871
7,64,64,1,5e-11,92,0.18394150002859533,7.613617201973621e-10,4.99961356204004e-07,0.8667983023427837,0.8667988023041399
8,64,64,1,5e-11,79,0.15466580004431307,8.896126127422299e-10,4.481552049462323e-07,2.19682801024358,2.196828458398785
9,64,64,1,5e-11,81,0.15755300014279783,1.1060515905936263e-09,7.213195223343405e-07,3.662420722744878,3.6624214440644005
0,64,64,1,1e-11,123,0.2154934999998659,3.1418533399940607e-10,4.318586022122872e-07,5.514785449513024,5.514785881371626
1,64,64,1,1e-11,105,0.1556385001167655,2.105213191272437e-10,1.3847907132102932e-07,1.7072529139955206,1.707253052474592
2,64,64,1,1e-11,112,0.16236459999345243,2.792741836399326e-10,3.029686901356854e-07,2.3606350981713558,2.360635401140046
3,64,64,1,1e-11,96,0.16331759979948401,1.6456404641762568e-10,7.40273429222782e-08,1.4381066346980198,1.4381067087253627
4,64,64,1,1e-11,135,0.2284844999667257,2.6372385872330817e-10,3.2567721053311516e-07,1.2167595677177363,1.2167598933949468
5,64,64,1,1e-11,95,0.15801810007542372,1.3605754717316287e-10,6.183180323304782e-08,1.6122913075420504,1.6122913693738536
6,64,64,1,1e-11,97,0.14446029998362064,9.906831605066557e-11,3.4782852376125106e-08,1.2730908752783348,1.2730909100611871
